Date,Close/Last,Volume,Open,High,Low
03/12/2024,$61.41,16613060,$60.95,$61.565,$60.645
03/11/2024,$60.66,14153970,$60.10,$60.71,$59.87
03/08/2024,$60.12,12143650,$60.00,$60.28,$59.73
03/07/2024,$60.36,16195300,$61.00,$61.0699,$60.345
03/06/2024,$60.57,12698710,$60.12,$60.62,$60.04
03/05/2024,$60.04,19676880,$59.87,$60.34,$59.575
03/04/2024,$59.30,16033300,$58.50,$59.39,$58.40
03/01/2024,$58.76,19030920,$58.80,$58.85,$58.20
02/29/2024,$58.61,29245140,$59.45,$59.49,$58.59
02/28/2024,$59.62,14803290,$59.55,$59.76,$59.31
02/27/2024,$59.59,18012750,$59.64,$59.80,$59.22
02/26/2024,$59.60,32154770,$59.12,$59.84,$58.18
02/23/2024,$58.52,74365777,$58.6967,$59.2167,$58.4367
02/22/2024,$58.47,29512938,$57.96,$58.49,$57.77
02/21/2024,$57.90,40551544,$58.3333,$58.5267,$57.60
02/20/2024,$58.62,71788627,$59.4933,$60.45,$58.41
02/16/2024,$56.7867,22373543,$56.7633,$57.31,$56.43
02/15/2024,$56.43,16948859,$56.60,$56.6167,$55.99
02/14/2024,$56.20,18484604,$56.25,$56.2917,$55.8467
02/13/2024,$56.38,18574217,$56.8733,$57.0233,$56.09
02/12/2024,$56.7667,14795041,$56.41,$56.7867,$56.35
02/09/2024,$56.4267,14329867,$56.4633,$56.5767,$56.3067
02/08/2024,$56.4567,14427928,$56.46,$56.85,$56.38
02/07/2024,$56.46,17082467,$56.7567,$56.8867,$56.40
02/06/2024,$56.6033,14189785,$56.2633,$56.65,$56.1133
02/05/2024,$56.22,19145072,$56.67,$56.67,$56.0233
02/02/2024,$56.5233,21670688,$56.05,$56.8583,$55.9733
02/01/2024,$56.1033,20792555,$55.2333,$56.118,$55.06
01/31/2024,$55.0833,26134878,$55.9333,$55.9333,$55.0367
01/30/2024,$55.1967,15270014,$54.90,$55.2683,$54.54
01/29/2024,$55.0133,18240314,$54.7833,$55.135,$54.5067
01/26/2024,$54.7567,15746312,$54.35,$54.7933,$54.22
01/25/2024,$54.28,16369604,$53.80,$54.29,$53.4733
01/24/2024,$53.50,22932863,$54.30,$54.355,$53.44
01/23/2024,$54.2667,12066517,$54.04,$54.2833,$53.9233
01/22/2024,$54.13,13938382,$54.2633,$54.3167,$53.8333
01/19/2024,$54.1267,19175297,$54.4767,$54.5233,$53.8133
01/18/2024,$54.4133,18190613,$53.72,$54.4633,$53.56
01/17/2024,$53.69,14827663,$53.7933,$53.995,$53.5433
01/16/2024,$53.9433,17032592,$53.8133,$54.1333,$53.7433
01/12/2024,$53.7733,13628968,$53.79,$53.8483,$53.46
01/11/2024,$53.7033,14355208,$53.7833,$53.9633,$53.39
01/10/2024,$53.7633,20122040,$53.1867,$53.8334,$53.1867
01/09/2024,$53.1033,23322380,$52.6433,$53.1133,$52.5767
01/08/2024,$52.75,20680880,$52.2333,$52.765,$52.225
01/05/2024,$52.2367,21709505,$52.64,$52.70,$51.8667
01/04/2024,$52.5867,19282472,$53.07,$53.18,$52.4967
01/03/2024,$53.10,18756062,$53.2567,$53.4333,$52.9767
01/02/2024,$53.0967,23539679,$52.4167,$53.1783,$52.3967
12/29/2023,$52.55,21948200,$52.51,$52.6933,$52.3867
12/28/2023,$52.5233,16776068,$52.59,$52.7767,$52.50
12/27/2023,$52.6267,19895966,$52.1033,$52.6483,$52.0533
12/26/2023,$52.1367,11679964,$52.2167,$52.33,$52.0367
12/22/2023,$52.2167,19405643,$51.8167,$52.3833,$51.7184
12/21/2023,$51.60,20087786,$51.3333,$51.6867,$51.3017
12/20/2023,$51.2367,21967703,$51.8067,$52.0467,$51.2067
12/19/2023,$51.8433,24417095,$51.6133,$51.8967,$51.3633
12/18/2023,$51.6567,26316015,$51.1167,$51.69,$51.0433
12/15/2023,$50.9133,70003597,$50.5933,$51.1533,$50.5133
12/14/2023,$50.7233,30891273,$51.1733,$51.3133,$50.6433
12/13/2023,$51.35,35348674,$50.5167,$51.35,$50.2133
12/12/2023,$50.4533,21382022,$50.4067,$50.5667,$50.0767
12/11/2023,$50.4133,31883253,$50.38,$50.4833,$49.8467
12/08/2023,$50.2867,34069473,$50.6667,$50.7367,$50.08
12/07/2023,$50.82,25362582,$51.45,$51.5133,$50.7417
12/06/2023,$51.3467,26447400,$51.85,$51.9433,$51.2167
12/05/2023,$51.91,21883832,$51.4833,$51.95,$51.2467
12/04/2023,$51.4333,24883190,$51.1067,$51.6433,$51.1033
12/01/2023,$51.4467,39273664,$51.7933,$51.87,$50.8767
11/30/2023,$51.8967,29925789,$52.0067,$52.1167,$51.5033
11/29/2023,$52.0267,29896488,$52.9233,$52.9233,$51.87
11/28/2023,$52.88,23535029,$52.22,$52.9746,$52.22
11/27/2023,$52.2567,23393648,$51.9833,$52.4533,$51.9833
11/24/2023,$52.02,13975171,$51.7167,$52.0433,$51.5667
11/22/2023,$51.5567,26433525,$51.9067,$52.0167,$51.46
11/21/2023,$51.9533,29382198,$51.82,$52.2833,$51.3767
11/20/2023,$51.7667,26703846,$51.8467,$52.0033,$51.67
11/17/2023,$51.7833,42533404,$51.9833,$52.5133,$51.67
11/16/2023,$52.0133,97658590,$52.9167,$53.15,$51.8333
11/15/2023,$56.5933,35769964,$56.1267,$56.6467,$55.8367
11/14/2023,$55.8833,19792520,$56.0567,$56.382,$55.75
11/13/2023,$55.8933,15408845,$55.46,$55.9565,$55.3483
11/10/2023,$55.3967,14321158,$54.85,$55.48,$54.6333
11/09/2023,$54.64,15080699,$54.79,$54.84,$54.415
11/08/2023,$54.7667,15591833,$55.28,$55.4267,$54.5267
11/07/2023,$55.2167,15023504,$55.2567,$55.5367,$55.11
11/06/2023,$54.96,14529238,$54.8333,$55.21,$54.69
11/03/2023,$54.8867,17240225,$55.2933,$55.4317,$54.8333
11/02/2023,$55.1733,15492203,$54.7933,$55.3967,$54.5417
11/01/2023,$54.9567,14899390,$54.7367,$55.1267,$54.3267
10/31/2023,$54.47,14168347,$54.3333,$54.54,$53.9833
10/30/2023,$54.34,12653653,$53.82,$54.42,$53.595
10/27/2023,$53.7233,13830214,$53.8267,$53.99,$53.5167
10/26/2023,$53.9233,16220075,$54.2367,$54.6167,$53.87
10/25/2023,$54.2533,16621781,$54.3867,$54.7767,$54.1567
10/24/2023,$54.4167,17535068,$53.80,$54.4933,$53.7967
10/23/2023,$53.67,17097110,$52.91,$53.7833,$52.6733
10/20/2023,$52.92,15057245,$53.61,$53.7017,$52.9033
10/19/2023,$53.59,11745898,$53.81,$53.9407,$53.4067
10/18/2023,$53.8467,10559725,$53.96,$54.12,$53.5733
10/17/2023,$53.8067,10893373,$53.58,$53.9037,$53.4633
10/16/2023,$53.7367,14348011,$53.5133,$54.0267,$53.44
10/13/2023,$53.2767,13810885,$53.0867,$53.4867,$52.9667
10/12/2023,$52.9833,13514677,$52.8433,$53.1033,$52.59
10/11/2023,$52.7433,12026776,$52.7533,$53.1633,$52.3467
10/10/2023,$52.5333,16014446,$52.0767,$52.6933,$51.8867
10/09/2023,$51.9467,21022544,$51.6933,$51.9517,$51.0867
10/06/2023,$52.1367,42616174,$52.8833,$52.9967,$50.55
10/05/2023,$53.0267,14269606,$53.4833,$53.6533,$53.00
10/04/2023,$53.6667,15755840,$53.2167,$53.6833,$53.0033
10/03/2023,$53.03,11253175,$53.23,$53.5825,$52.8934
10/02/2023,$53.3667,12992842,$53.1633,$53.4233,$52.77
09/29/2023,$53.31,18842441,$54.3433,$54.3767,$53.0617
09/28/2023,$54.18,11617117,$54.00,$54.2767,$53.8634
09/27/2023,$53.9067,15711104,$54.00,$54.0767,$53.43
09/26/2023,$54.1667,14435815,$54.3133,$54.5142,$54.1167
09/25/2023,$54.3567,10459423,$54.1233,$54.37,$53.9554
09/22/2023,$54.1167,13216918,$54.0767,$54.41,$53.9733
09/21/2023,$53.9733,18787490,$54.7533,$54.8333,$53.93
09/20/2023,$54.6367,10124650,$54.5333,$54.9033,$54.32
09/19/2023,$54.46,14020486,$54.46,$54.5933,$54.1183
09/18/2023,$54.4733,12997693,$54.8933,$55.0667,$54.4167
09/15/2023,$54.88,63925086,$55.07,$55.22,$54.59
09/14/2023,$55.0833,14923708,$55.00,$55.2467,$54.8033
09/13/2023,$54.8533,14364271,$54.9767,$55.2833,$54.79
09/12/2023,$54.84,11757358,$54.8333,$54.9777,$54.68
09/11/2023,$54.78,11912119,$54.6667,$54.8269,$54.5533
09/08/2023,$54.59,12668965,$54.4933,$54.62,$54.3567
09/07/2023,$54.49,19120889,$54.00,$54.4933,$53.83
09/06/2023,$53.8233,14594563,$53.4667,$54.0567,$53.3033
09/05/2023,$53.4233,15209360,$53.95,$54.2667,$53.3933
09/01/2023,$53.8567,12553369,$54.29,$54.32,$53.3833
08/31/2023,$54.2033,19582898,$53.7067,$54.33,$53.6533
08/30/2023,$53.7333,10967761,$53.4667,$53.7633,$53.3067
08/29/2023,$53.35,12702205,$53.00,$53.4083,$52.9533
08/28/2023,$52.9067,11871124,$52.62,$52.9433,$52.62
08/25/2023,$52.6067,12267406,$52.3933,$52.68,$52.18
08/24/2023,$52.2967,14033095,$52.71,$53.0767,$52.2733
08/23/2023,$52.70,14210353,$52.2033,$52.80,$52.17
08/22/2023,$52.3367,16672511,$52.3233,$52.4367,$52.08
08/21/2023,$52.5033,15679268,$52.5433,$52.9467,$52.3467
08/18/2023,$52.6433,27954783,$51.77,$53.2233,$51.77
08/17/2023,$51.8967,53614295,$53.6333,$53.7133,$51.6733
08/16/2023,$53.0867,26980944,$53.2933,$53.6567,$52.79
08/15/2023,$53.06,14559448,$53.18,$53.5967,$52.9733
08/14/2023,$53.3333,20813672,$54.00,$54.26,$53.06
08/11/2023,$53.7333,14195203,$53.5167,$53.9433,$53.3667
08/10/2023,$53.42,15169490,$53.5967,$53.9167,$53.3433
08/09/2023,$53.6367,13209616,$53.6367,$54.0333,$53.57
08/08/2023,$53.55,11018116,$53.6633,$53.8733,$53.17
08/07/2023,$53.4967,14269615,$53.1667,$53.7367,$53.0367
08/04/2023,$52.78,14263099,$53.2533,$53.4167,$52.6533
08/03/2023,$53.0867,13204036,$53.0067,$53.166,$52.8383
08/02/2023,$53.0733,12661981,$52.8433,$53.4767,$52.8433
08/01/2023,$53.0367,11783536,$53.3167,$53.4833,$52.9867
07/31/2023,$53.2867,13034035,$53.32,$53.5467,$52.97
07/28/2023,$53.3033,11021866,$53.0967,$53.6467,$53.0967
07/27/2023,$53.0533,13400308,$53.36,$53.5467,$53.0433
07/26/2023,$53.2467,15094082,$53.08,$53.5633,$52.9787
07/25/2023,$53.0567,15553925,$53.4867,$53.505,$52.76
07/24/2023,$53.10,12529870,$52.8167,$53.16,$52.52
07/21/2023,$52.79,16960394,$52.6333,$52.9267,$52.48
07/20/2023,$52.4933,14987809,$51.6433,$52.5167,$51.6333
07/19/2023,$51.54,12372811,$51.60,$51.7333,$51.25
07/18/2023,$51.5233,13440202,$51.5567,$51.8867,$51.2867
07/17/2023,$51.6167,10135843,$51.4667,$51.66,$51.2733
07/14/2023,$51.5533,10427467,$51.3733,$51.5567,$51.1933
07/13/2023,$51.3767,11859649,$51.81,$51.8667,$51.23
07/12/2023,$51.68,16509965,$51.77,$51.9633,$51.6067
07/11/2023,$51.55,11463184,$51.59,$51.8367,$51.2867
07/10/2023,$51.6267,12967723,$51.52,$51.8333,$51.44
07/07/2023,$51.1633,19774712,$51.9367,$52.0967,$51.15
07/06/2023,$52.37,14427685,$52.6433,$52.7267,$52.29
07/05/2023,$52.7033,17585798,$52.72,$53.04,$52.4467
07/03/2023,$52.7333,8647450,$52.27,$52.8133,$52.11
06/30/2023,$52.3933,19073060,$51.6567,$52.51,$51.5933
06/29/2023,$51.4267,21530279,$51.5033,$51.5833,$51.0467
06/28/2023,$51.7767,18889895,$51.5767,$51.8933,$51.545
06/27/2023,$51.4967,12093574,$51.3833,$51.95,$51.3533
06/26/2023,$51.6833,14106418,$51.8833,$51.9267,$51.44
06/23/2023,$51.82,18974999,$51.96,$52.0967,$51.6733
06/22/2023,$51.9167,13307704,$51.66,$52.0267,$51.4933
06/21/2023,$51.4867,19251428,$51.4033,$51.7783,$51.12
06/20/2023,$51.3867,20007770,$51.5667,$51.8167,$51.2933
06/16/2023,$51.8433,34675743,$52.6933,$52.7167,$51.76
06/15/2023,$52.5767,18160355,$52.3333,$52.7433,$52.3267
06/14/2023,$52.29,21103118,$51.97,$52.4433,$51.87
06/13/2023,$51.7667,15738887,$51.5067,$51.8367,$51.3567
06/12/2023,$51.3667,14715667,$51.1433,$51.4333,$51.055
06/09/2023,$51.03,15605603,$50.72,$51.24,$50.5333
06/08/2023,$50.7233,18875318,$50.13,$50.81,$49.93
06/07/2023,$50.00,24256640,$49.75,$50.12,$49.68
06/06/2023,$49.9267,15015680,$49.90,$50.0633,$49.5033
06/05/2023,$49.9333,15553175,$49.79,$50.4167,$49.88
06/02/2023,$49.6067,19178246,$49.0733,$49.6717,$49.0333
06/01/2023,$49.1367,20239181,$48.7367,$49.30,$48.6467
05/31/2023,$48.9567,30130803,$48.4733,$49.1033,$48.3367
05/30/2023,$48.6867,15742598,$48.7667,$49.0967,$48.5333
05/26/2023,$48.8067,15720857,$48.5667,$48.9383,$48.49
05/25/2023,$48.72,21299744,$48.96,$49.1467,$48.3633
05/24/2023,$49.21,20515151,$49.5033,$49.5133,$48.7667
05/23/2023,$49.4367,16302236,$49.3367,$49.6199,$49.0267
05/22/2023,$49.53,16117796,$49.90,$50.0267,$49.4283
05/19/2023,$49.97,27594114,$50.4667,$50.4867,$49.704
05/18/2023,$50.49,46768565,$50.60,$51.43,$49.9833
05/17/2023,$49.8433,26985939,$50.38,$50.3833,$49.57
05/16/2023,$49.9267,15540011,$50.2833,$50.51,$49.8576
05/15/2023,$50.6267,16114031,$51.1667,$51.2833,$50.46
05/12/2023,$51.0233,16119260,$51.20,$51.3567,$50.9033
05/11/2023,$51.04,11926861,$50.85,$51.09,$50.6667
05/10/2023,$50.85,15827606,$51.23,$51.45,$50.41
05/09/2023,$50.9933,15209744,$50.9067,$51.06,$50.78
05/08/2023,$50.9067,14926699,$50.4233,$50.9833,$50.3533
05/05/2023,$50.59,14555911,$50.10,$50.67,$49.9433
05/04/2023,$50.1567,14011339,$50.1833,$50.33,$49.83
05/03/2023,$50.2067,12334354,$50.52,$50.70,$50.09
05/02/2023,$50.3933,11330155,$50.49,$50.4967,$49.82
05/01/2023,$50.53,11410150,$50.3467,$50.8467,$50.31
04/28/2023,$50.3233,14088580,$50.43,$50.7233,$50.06
04/27/2023,$50.46,12860971,$50.26,$50.6467,$50.26
04/26/2023,$50.3033,12910231,$50.3267,$50.47,$50.0733
04/25/2023,$50.5233,17246600,$51.0967,$51.25,$50.4433
04/24/2023,$50.92,13579507,$50.57,$50.9833,$50.57
04/21/2023,$50.5767,25335735,$50.6533,$50.7667,$50.3917
04/20/2023,$50.3233,13641976,$50.07,$50.4633,$49.8667
04/19/2023,$50.0033,12433546,$50.28,$50.47,$49.9233
04/18/2023,$49.95,13482952,$49.9267,$50.1133,$49.8133
04/17/2023,$49.84,16166816,$49.5467,$49.89,$49.50
04/14/2023,$49.4933,10465522,$49.6767,$49.9633,$49.3817
04/13/2023,$49.83,13272691,$49.8833,$50.00,$49.40
04/12/2023,$49.78,11209699,$49.93,$50.3233,$49.7233
04/11/2023,$50.0233,18370430,$50.3333,$50.3333,$49.8733
04/10/2023,$50.17,14519098,$50.12,$50.3733,$49.9233
04/06/2023,$50.2667,17891615,$49.60,$50.3459,$49.5067
04/05/2023,$49.89,26540694,$49.0567,$49.96,$49.0467
04/04/2023,$49.0767,18113663,$49.51,$49.5967,$49.0067
04/03/2023,$49.5633,19766648,$49.2433,$49.65,$49.1667
03/31/2023,$49.15,20867990,$48.86,$49.48,$48.8233
03/30/2023,$48.5567,21878999,$48.50,$48.8667,$48.34
03/29/2023,$48.0767,24217400,$48.1233,$48.32,$47.8167
03/28/2023,$47.87,21282848,$47.8833,$48.1367,$47.6833
03/27/2023,$48.0567,26775519,$47.5967,$48.325,$47.5933
03/24/2023,$47.2667,22752818,$47.0033,$47.49,$46.8667
03/23/2023,$46.8833,22044203,$46.7333,$47.2033,$46.4967
03/22/2023,$46.5067,18548423,$46.88,$47.0733,$46.4867
03/21/2023,$46.8067,19013345,$47.13,$47.13,$46.51
03/20/2023,$46.9667,33928593,$46.70,$47.3067,$46.6033
03/17/2023,$46.4667,43081204,$46.0633,$46.4967,$45.8633
03/16/2023,$46.0933,28912413,$46.4767,$46.55,$45.96
03/15/2023,$46.5467,33133623,$45.63,$46.6033,$45.57
03/14/2023,$46.0333,25542663,$45.8967,$46.09,$45.6667
03/13/2023,$45.79,28142073,$45.56,$46.1667,$45.5267
03/10/2023,$45.6567,20065085,$45.6733,$46.0933,$45.3633
03/09/2023,$45.7233,15415691,$46.2767,$46.3267,$45.64
03/08/2023,$46.0333,19090724,$46.1867,$46.3067,$45.76
03/07/2023,$46.4167,17387516,$47.06,$47.2267,$46.2633
03/06/2023,$46.8833,16720838,$46.8333,$46.9933,$46.6733
03/03/2023,$46.89,16888679,$47.0133,$47.0633,$46.59
03/02/2023,$46.8333,14788546,$46.6133,$46.9133,$46.50
03/01/2023,$46.7167,14180197,$47.02,$47.0933,$46.4567
02/28/2023,$47.3767,18054110,$47.00,$47.55,$46.9833
02/27/2023,$47.1467,16647299,$47.57,$47.6967,$46.8867
02/24/2023,$47.49,20623595,$46.9467,$47.58,$46.51
02/23/2023,$47.3633,22021259,$48.1233,$48.1233,$46.9033
02/22/2023,$48.08,29843958,$48.9233,$49.19,$47.5867
02/21/2023,$49.11,54393845,$47.6267,$49.4467,$47.3833
02/17/2023,$48.8133,24770822,$48.37,$48.8967,$48.19
02/16/2023,$48.09,16312160,$48.4933,$48.6633,$48.06
02/15/2023,$48.8567,14678053,$48.32,$48.8667,$48.1867
02/14/2023,$48.4967,13831891,$48.5767,$49.0436,$48.1867
02/13/2023,$48.6367,16015907,$48.2367,$48.7067,$48.17
02/10/2023,$47.9067,15002843,$47.6967,$47.98,$47.39
02/09/2023,$47.1733,13064938,$46.9567,$47.3133,$46.856
02/08/2023,$46.74,11691175,$46.7767,$47.0333,$46.6617
02/07/2023,$46.9933,16341350,$46.59,$47.10,$46.23
02/06/2023,$46.8933,17453915,$47.2733,$47.3667,$46.6767
02/03/2023,$47.2367,17155505,$47.7867,$47.9867,$46.9533
02/02/2023,$47.8733,17806775,$48.1367,$48.2867,$47.6452
02/01/2023,$48.2233,12849178,$47.8867,$48.5367,$47.5667
01/31/2023,$47.9567,14103472,$47.44,$47.96,$47.22
01/30/2023,$47.3833,15897470,$47.3733,$47.4833,$47.09
01/27/2023,$47.7667,18412748,$47.5333,$48.1567,$47.25
01/26/2023,$47.4033,15819098,$47.6767,$47.9167,$47.2533
01/25/2023,$47.4467,12491737,$47.4133,$47.6117,$46.7967
01/24/2023,$47.6733,13669351,$48.85,$53.2933,$47.00
01/23/2023,$47.5467,13149814,$46.82,$47.67,$46.7333
01/20/2023,$46.8467,29542986,$46.4667,$46.9267,$46.0567
01/19/2023,$46.2767,17342102,$47.13,$47.175,$46.2633
01/18/2023,$46.9467,22674425,$48.0667,$48.0833,$46.825
01/17/2023,$48.1367,15122435,$48.43,$48.57,$48.065
01/13/2023,$48.43,13700188,$48.51,$48.6067,$47.9534
01/12/2023,$48.27,12472780,$48.8033,$48.8067,$48.13
01/11/2023,$48.71,14834599,$48.58,$48.7267,$48.2433
01/10/2023,$48.2867,11970658,$48.3133,$48.4833,$47.91
01/09/2023,$48.3167,17756621,$48.7733,$49.2867,$48.2667
01/06/2023,$48.9267,21231809,$48.20,$49.1833,$48.08
01/05/2023,$47.7567,13274422,$47.82,$48.0433,$47.55
01/04/2023,$47.92,13338910,$47.8067,$48.0167,$47.3567
01/03/2023,$47.8667,17249687,$47.5167,$47.9033,$47.3633
12/30/2022,$47.2633,11505949,$47.1867,$47.3308,$46.9367
12/29/2022,$47.3833,9172237,$47.38,$47.6733,$47.25
12/28/2022,$47.0967,15246188,$47.8233,$47.89,$46.97
12/27/2022,$47.9367,10045219,$48.0133,$48.15,$47.73
12/23/2022,$47.9233,9547705,$47.6833,$47.9333,$47.4267
12/22/2022,$47.8267,13086199,$48.2567,$48.3267,$47.31
12/21/2022,$48.3933,13726522,$48.1067,$48.6467,$48.0867
12/20/2022,$48.0167,17009303,$47.64,$48.2133,$47.4167
12/19/2022,$47.60,15067457,$47.67,$47.8533,$47.2424
12/16/2022,$47.5833,40343224,$48.16,$48.24,$47.5233
12/15/2022,$48.4533,17517971,$48.5267,$48.8067,$47.8767
12/14/2022,$48.89,20334626,$49.03,$49.51,$48.6533
12/13/2022,$49.1633,23408669,$50.00,$50.0667,$48.9133
12/12/2022,$49.34,19432331,$48.6333,$49.3667,$48.52
12/09/2022,$48.4367,27929457,$49.1567,$49.2383,$48.4067
12/08/2022,$49.5933,13512643,$49.72,$49.7583,$49.38
